q_id,web_id
109,868
1755,1243
1755,352
1755,699
1755,224
1755,220
4879,1705
4879,128
4879,409
4879,1937
4879,1694
1352,1705
1352,106
1352,1526
1352,409
1352,97
6239,1704
6239,1884
6239,1589
6239,1627
6239,1905
5240,1705
5240,1489
5240,1554
5240,1884
5240,1904
3028,902
3028,578
3028,577
3028,1421
3028,586
4443,1760
4443,1704
4443,1705
4443,918
4443,1762
3616,1602
3616,1298
3616,1277
3616,108
3616,1618
5753,164
5753,396
5753,759
5753,1029
5753,958
2670,372
2670,1557
2670,1609
2670,1157
2670,248
1974,1304
1974,1137
1974,1202
1974,410
1974,773
337,334
337,758
337,1704
337,762
337,1874
5635,1705
5635,1298
5635,735
5635,1906
5635,1704
5111,1705
5111,1202
5111,410
5111,472
5111,97
5142,861
5142,1063
5142,316
5142,1118
5142,614
3560,388
3560,1063
3560,11
3560,776
3560,621
725,861
725,363
725,1249
725,1157
725,468
766,813
766,1752
766,18
766,11
766,1773
4330,1312
4330,97
4330,951
4330,950
4330,949
4833,1041
4833,1029
4833,928
4833,1030
4833,425
308,1034
308,1704
308,1705
308,171
308,937
6009,1753
6009,1705
6009,222
6009,1488
6009,1933
4249,261
4249,153
4249,1672
4249,977
4249,975
5083,270
5083,13
5083,16
5083,699
5083,682
5428,752
5428,286
5428,774
5428,866
5428,775
6948,270
6948,1769
6948,1775
6948,224
6948,220
6319,1812
6319,1196
6319,1791
6319,1849
6319,1848
1792,1704
1792,1800
1792,1613
1792,1894
1792,102
4335,278
4335,1073
4335,273
4335,1522
4335,1064
4882,1161
4882,618
4882,120
4882,1171
4882,1119
4899,1161
4899,388
4899,1022
4899,678
4899,816
2054,1137
2054,437
2054,699
2054,1293
2054,681
2358,1704
2358,692
2358,1705
2358,693
2358,1601
72,971
72,1152
72,64
72,699
72,741
3917,1752
3917,1753
3917,201
3917,1159
3917,343
4199,1704
4199,1705
4199,1746
4199,98
4199,340
1261,1748
1261,409
1261,102
1261,89
1261,1537
1667,1705
1667,745
1667,374
1667,741
1667,750
4869,1915
4869,250
4869,396
4869,295
4869,759
5520,1704
5520,1159
5520,1047
5520,1721
5520,1037
6493,335
6493,314
6493,1273
6493,1119
6493,1934
2352,18
2352,16
2352,451
2352,416
2352,1243
6643,734
6643,120
6643,724
6643,1119
6643,736
1696,1705
1696,24
1696,1704
1696,452
1696,699
1096,1753
1096,1915
1096,1543
1096,1705
1096,1761
3817,615
3817,1104
3817,1108
3817,1031
3817,388
3602,1893
3602,96
3602,650
3602,1321
3602,1820
5778,1030
5778,1029
5778,1049
5778,211
5778,1018
1631,1249
1631,1157
1631,144
1631,1517
1631,1251
4021,1704
4021,1014
4021,1722
4021,1721
4021,1159
1882,605
1882,1676
1882,1573
1882,18
1882,455
5153,1744
5153,1856
5153,1570
5153,1806
5153,5
1613,1083
1613,441
1613,1099
1613,1635
1613,1094
979,1046
979,1038
979,209
979,1154
979,982
3718,1704
3718,1261
3718,1102
3718,1706
3718,1810
6310,716
6310,265
6310,1064
6310,224
6310,220
3613,1762
3613,1760
3613,1752
3613,1704
3613,1924
849,18
849,971
849,1274
849,699
849,1710
3506,1029
3506,1041
3506,1049
3506,1045
3506,211
4457,1704
4457,1705
4457,114
4457,454
4457,1762
3839,1704
3839,1910
3839,1025
3839,455
3839,927
6219,1822
6219,1720
6219,165
6219,1706
6219,1249
48,1761
48,1704
48,1896
48,1884
48,1113
3246,109
3246,1523
3246,1594
3246,1314
3246,1937
1351,1094
1351,1750
1351,304
1351,222
1351,1097
4523,618
4523,603
4523,325
4523,393
4523,1651
447,1704
447,1705
447,957
447,1758
447,1916
1744,82
1744,1169
1744,1306
1744,803
1744,802
4052,1029
4052,179
4052,425
4052,159
4052,966
4841,1705
4841,1704
4841,692
4841,1324
4841,1774
2376,1705
2376,1886
2376,1904
2376,1896
2376,1489
6450,409
6450,1155
6450,1043
6450,89
6450,1037
5725,919
5725,96
5725,925
5725,928
5725,176
3719,1705
3719,1748
3719,1495
3719,868
3719,425
1295,16
1295,1246
1295,971
1295,1064
1295,1710
2923,868
2923,1748
2923,18
2923,7
2923,1031
3762,1704
3762,1705
3762,1760
3762,1761
3762,1623
6515,270
6515,1015
6515,1704
6515,1570
6515,1717
6306,1705
6306,1704
6306,1775
6306,1621
6306,95
4152,692
4152,719
4152,211
4152,1820
4152,1819
1113,16
1113,1728
1113,1064
1113,224
1113,220
777,1127
777,321
777,363
777,96
777,28
6593,1776
6593,1757
6593,1705
6593,1758
6593,1762
4983,1690
4983,1124
4983,125
4983,1244
4983,423
4813,1705
4813,1704
4813,1761
4813,16
4813,1803
4127,1705
4127,1058
4127,1750
4127,1301
4127,283
3782,171
3782,928
3782,758
3782,773
3782,762
6595,1752
6595,1776
6595,1757
6595,481
6595,1777
1852,1148
1852,1704
1852,1131
1852,1047
1852,1269
1964,1084
1964,1775
1964,741
1964,971
1964,1710
5019,1705
5019,362
5019,289
5019,718
5019,1142
3860,16
3860,699
3860,682
3860,825
3860,1089
2958,1922
2958,1897
2958,1306
2958,905
2958,1015
486,1705
486,819
486,1607
486,1157
486,1838
3657,1147
3657,335
3657,463
3657,1762
3657,1257
5344,1029
5344,97
5344,1705
5344,1927
5344,175
31,730
31,918
31,151
31,177
31,1916
1880,1243
1880,352
1880,699
1880,224
1880,220
5063,1705
5063,927
5063,95
5063,37
5063,1520
5655,1705
5655,858
5655,168
5655,1671
5655,1774
2586,807
2586,336
2586,1063
2586,16
2586,1516
5682,807
5682,1064
5682,1197
5682,938
5682,1516
3241,1705
3241,409
3241,1896
3241,1537
3241,1567
637,1705
637,1184
637,392
637,372
637,1704
4417,669
4417,481
4417,1662
4417,739
4417,1729
6122,98
6122,1704
6122,1705
6122,171
6122,1873
1084,1704
1084,1705
1084,1853
1084,1929
1084,1753
862,1705
862,1704
862,1915
862,1065
862,1927
3064,769
3064,767
3064,766
3064,764
3064,763
904,1704
904,1705
904,452
904,1808
904,1847
3856,1916
3856,1027
3856,605
3856,120
3856,699
110,1704
110,1705
110,1157
110,340
110,205
6711,1748
6711,1924
6711,478
6711,165
6711,1705
4843,1886
4843,1537
4843,1602
4843,1904
4843,1555
4587,1705
4587,1807
4587,1071
4587,1489
4587,1554
2299,1704
2299,1705
2299,37
2299,1072
2299,859
5857,211
5857,380
5857,1052
5857,1705
5857,1037
6318,16
6318,699
6318,1064
6318,224
6318,220
3801,1571
3801,959
3801,438
3801,1044
3801,291
1832,1115
1832,1028
1832,1776
1832,1757
1832,922
5851,1674
5851,1671
5851,1616
5851,211
5851,425
783,437
783,1705
783,692
783,265
783,789
6813,1704
6813,1798
6813,1802
6813,1761
6813,500
3277,1906
3277,1032
3277,1202
3277,1672
3277,159
5326,232
5326,236
5326,969
5326,213
5326,240
4478,1068
4478,1157
4478,918
4478,1517
4478,762
1826,1705
1826,478
1826,1761
1826,440
1826,1704
1095,1705
1095,97
1095,1753
1095,166
1095,212
4883,259
4883,317
4883,125
4883,609
4883,720
6006,1705
6006,380
6006,1704
6006,1024
6006,1008
2572,1705
2572,1704
2572,1760
2572,1761
2572,1758
4221,214
4221,149
4221,1704
4221,1815
4221,1810
2535,1123
2535,1363
2535,320
2535,316
2535,761
4919,165
4919,171
4919,937
4919,159
4919,730
1655,1704
1655,1171
1655,375
1655,1800
1655,1270
5712,1573
5712,16
5712,699
5712,825
5712,1259
5340,1014
5340,1704
5340,406
5340,1705
5340,407
3951,1753
3951,1026
3951,1649
3951,1029
3951,452
6754,1159
6754,759
6754,887
6754,1344
6754,778
4526,1706
4526,1811
4526,1853
4526,64
4526,634
2466,1705
2466,1761
2466,1775
2466,1760
2466,1769
6534,1761
6534,1704
6534,1705
6534,1573
6534,114
6026,1706
6026,1810
6026,1809
6026,1815
6026,1704
6679,1821
6679,1706
6679,114
6679,1005
6679,83
2943,1704
2943,334
2943,1159
2943,1870
2943,1824
2543,1704
2543,1344
2543,928
2543,918
2543,1916
1205,1705
1205,1769
1205,1704
1205,56
1205,159
2681,762
2681,769
2681,767
2681,766
2681,764
4846,1704
4846,1705
4846,97
4846,1034
4846,1762
5375,1290
5375,692
5375,1699
5375,699
5375,224
6795,409
6795,126
6795,383
6795,1647
6795,723
6939,1704
6939,1705
6939,1761
6939,1762
6939,553
1771,636
1771,1023
1771,30
1771,1119
1771,1022
830,1155
830,102
830,1922
830,1897
830,1905
3410,1532
3410,1627
3410,1489
3410,1554
3410,1527
3600,1155
3600,1631
3600,1760
3600,1749
3600,1043
628,761
628,205
628,1704
628,92
628,1874
4076,637
4076,425
4076,1824
4076,303
4076,1635
926,1014
926,1049
926,1037
926,1933
926,918
296,171
296,928
296,752
296,90
296,1616
1053,1176
1053,1700
1053,1810
1053,1706
1053,1293
4340,836
4340,440
4340,699
4340,224
4340,220
6385,1705
6385,369
6385,759
6385,1044
6385,1269
6579,646
6579,1705
6579,1758
6579,127
6579,1881
945,1155
945,1545
945,1627
945,1921
945,89
5548,1705
5548,1812
5548,1156
5548,1704
5548,1842
5784,1705
5784,1704
5784,1037
5784,1635
5784,1029
13,1704
13,1749
13,938
13,1068
13,159
1118,1304
1118,1131
1118,1034
1118,1298
1118,1046
5077,1896
5077,1564
5077,1554
5077,1904
5077,1922
4680,1264
4680,341
4680,1159
4680,759
4680,1087
5138,89
5138,1896
5138,1192
5138,1706
5138,463
1320,396
1320,331
1320,1128
1320,603
1320,1133
6483,1705
6483,1704
6483,341
6483,759
6483,1637
6819,265
6819,964
6819,745
6819,1005
6819,955
6379,1768
6379,1752
6379,1774
6379,1704
6379,1761
2908,1907
2908,1704
2908,1155
2908,620
2908,470
5909,1149
5909,1917
5909,730
5909,166
5909,1154
5678,1037
5678,937
5678,920
5678,1042
5678,929
654,769
654,767
654,766
654,764
654,763
5398,762
5398,769
5398,767
5398,766
5398,764
5000,125
5000,960
5000,1087
5000,213
5000,1702
3909,1030
3909,1038
3909,410
3909,1811
3909,925
6023,1704
6023,928
6023,261
6023,1038
6023,1254
6806,270
6806,1705
6806,1821
6806,16
6806,1822
5708,1700
5708,711
5708,1152
5708,342
5708,971
2389,1705
2389,1704
2389,851
2389,395
2389,1777
5080,1705
5080,1761
5080,1721
5080,1618
5080,1704
4195,1705
4195,1704
4195,1874
4195,1837
4195,1833
6172,861
6172,515
6172,525
6172,518
6172,420
571,1705
571,1916
571,1704
571,1588
571,106
1449,927
1449,1671
1449,1030
1449,95
1449,1034
3215,1705
3215,1904
3215,1489
3215,1554
3215,1896
3327,872
3327,895
3327,773
3327,1673
3327,420
1746,1705
1746,1761
1746,89
1746,1899
1746,1760
6226,1704
6226,1567
6226,1821
6226,535
6226,454
288,16
288,1064
288,699
288,971
288,682
1739,801
1739,16
1739,1119
1739,1179
1739,688
4356,1121
4356,1910
4356,1050
4356,1060
4356,868
6445,18
6445,81
6445,836
6445,1274
6445,1272
2742,1028
2742,4
2742,1516
2742,1564
2742,1541
3760,1705
3760,1621
3760,1539
3760,1671
3760,921
4783,1704
4783,1760
4783,1705
4783,1761
4783,1762
5002,1690
5002,1124
5002,125
5002,1126
5002,1244
3946,1705
3946,1704
3946,692
3946,1290
3946,1737
1685,341
1685,16
1685,692
1685,1290
1685,971
6102,1064
6102,1762
6102,1758
6102,1122
6102,1112
1339,1704
1339,1761
1339,1705
1339,1762
1339,692
2903,119
2903,1713
2903,1761
2903,1705
2903,1760
5723,1143
5723,96
5723,1073
5723,292
5723,338
2944,836
2944,81
2944,1067
2944,409
2944,1852
6976,1704
6976,1616
6976,858
6976,859
6976,1774
3940,1704
3940,1705
3940,692
3940,824
3940,671
4673,1761
4673,1700
4673,60
4673,425
4673,1748
3003,1705
3003,1704
3003,1041
3003,278
3003,1749
3342,1705
3342,1760
3342,1762
3342,1761
3342,127
3568,873
3568,1770
3568,1795
3568,874
3568,93
1565,1705
1565,1704
1565,1587
1565,1586
1565,164
5322,232
5322,969
5322,213
5322,976
5322,952
4205,1705
4205,1704
4205,1837
4205,1833
4205,1828
2407,372
2407,1157
2407,1557
2407,334
2407,972
2186,1748
2186,102
2186,1627
2186,806
2186,905
2945,1704
2945,1705
2945,1907
2945,1277
2945,1726
1232,1704
1232,1048
1232,1018
1232,730
1232,1705
4375,164
4375,1546
4375,175
4375,1700
4375,176
1259,1048
1259,159
1259,1919
1259,1928
1259,441
2255,1729
2255,144
2255,1027
2255,1644
2255,395
1952,1759
1952,1704
1952,363
1952,1880
1952,1767
6481,1704
6481,1705
6481,1048
6481,1495
6481,1123
114,1753
114,1155
114,1915
114,1537
114,396
5919,952
5919,1705
5919,1753
5919,964
5919,915
5102,1705
5102,1704
5102,1760
5102,1617
5102,906
2589,1041
2589,1586
2589,177
2589,164
2589,957
508,1705
508,1704
508,173
508,172
508,166
3482,1705
3482,1630
3482,211
3482,407
3482,270
3103,1761
3103,1704
3103,1705
3103,291
3103,163
4051,64
4051,1637
4051,1704
4051,334
4051,753
4630,1573
4630,1495
4630,92
4630,439
4630,408
6447,1705
6447,56
6447,1790
6447,813
6447,1048
4025,1704
4025,1763
4025,1133
4025,373
4025,334
351,1760
351,1704
351,1705
351,1761
351,1762
4106,614
4106,248
4106,1005
4106,1633
4106,25
3479,918
3479,911
3479,915
3479,943
3479,177
3690,1131
3690,55
3690,1034
3690,1148
3690,367
1115,1704
1115,1705
1115,37
1115,1629
1115,59
4913,801
4913,165
4913,614
4913,1937
4913,1673
299,1760
299,1910
299,1553
299,1562
299,1516
3261,409
3261,1896
3261,102
3261,1536
3261,1558
6678,1705
6678,1704
6678,1020
6678,1600
6678,1558
2863,1489
2863,1884
2863,1554
2863,1532
2863,1526
5975,1704
5975,1159
5975,1053
5975,1820
5975,1819
5693,16
5693,699
5693,682
5693,971
5693,64
4585,510
4585,1277
4585,1059
4585,1704
4585,698
230,1704
230,1705
230,958
230,199
230,1927
5825,1154
5825,1030
5825,1049
5825,1037
5825,211
4162,1910
4162,18
4162,1090
4162,1274
4162,441
4830,1602
4830,1363
4830,1325
4830,1370
4830,1393
3228,409
3228,89
3228,1557
3228,1527
3228,1526
6850,1544
6850,1915
6850,1774
6850,425
6850,878
2104,211
2104,918
2104,759
2104,915
2104,605
5485,1705
5485,1760
5485,1704
5485,679
5485,1762
2630,1705
2630,1704
2630,1159
2630,692
2630,1753
2510,1705
2510,1618
2510,1098
2510,1760
2510,1761
4651,1277
4651,409
4651,1201
4651,321
4651,102
1615,96
1615,98
1615,409
1615,126
1615,1201
608,1704
608,1760
608,962
608,961
608,1821
3948,149
3948,1648
3948,175
3948,982
3948,223
1094,1705
1094,759
1094,1721
1094,1159
1094,1820
5647,924
5647,721
5647,419
5647,921
5647,175
6854,1853
6854,628
6854,176
6854,167
6854,165
6622,1705
6622,1758
6622,1125
6622,1602
6622,212
204,1705
204,1607
204,1157
204,1704
204,759
5622,1026
5622,678
5622,1311
5622,932
5622,929
3888,1137
3888,383
3888,1304
3888,925
3888,1064
838,398
838,1704
838,1159
838,1874
838,772
4174,1705
4174,1704
4174,1706
4174,1224
4174,452
1231,1758
1231,1704
1231,1760
1231,860
1231,44
5289,163
5289,964
5289,1874
5289,609
5289,761
1610,1704
1610,1810
1610,1706
1610,1320
1610,1301
4367,1704
4367,1157
4367,44
4367,258
4367,272
4087,233
4087,239
4087,1704
4087,1003
4087,1059
6139,1704
6139,1705
6139,1025
6139,1043
6139,163
2524,1028
2524,4
2524,1516
2524,1564
2524,1541
5967,1705
5967,752
5967,1037
5967,1018
5967,1154
4608,1279
4608,1263
4608,1099
4608,73
4608,311
2442,510
2442,425
2442,151
2442,270
2442,1651
5317,1704
5317,1705
5317,1761
5317,698
5317,1775
5930,1705
5930,615
5930,636
5930,605
5930,127
2756,1705
2756,1704
2756,1775
2756,452
2756,24
658,1761
658,1760
658,1758
658,1705
658,1704
791,1704
791,1760
791,1761
791,1758
791,1762
2348,1761
2348,1705
2348,1704
2348,439
2348,1641
6424,510
6424,1675
6424,725
6424,1705
6424,752
1360,1705
1360,1491
1360,1298
1360,1618
1360,1721
5113,1705
5113,1896
5113,1489
5113,1904
5113,1886
6090,1737
6090,1073
6090,274
6090,1916
6090,1064
5837,1049
5837,918
5837,955
5837,149
5837,1609
5410,1627
5410,89
5410,173
5410,1537
5410,1040
6091,921
6091,1277
6091,258
6091,688
6091,752
2665,1705
2665,1041
2665,1704
2665,1620
2665,937
3140,1781
3140,1782
3140,1705
3140,398
3140,1799
5328,1049
5328,1029
5328,1649
5328,1933
5328,1704
6661,1705
6661,398
6661,913
6661,1753
6661,334
3173,1760
3173,1758
3173,1704
3173,906
3173,1921
5955,1029
5955,1705
5955,1030
5955,1014
5955,1704
1781,1155
1781,1627
1781,1905
1781,1892
1781,1907
2571,1573
2571,374
2571,16
2571,1064
2571,441
804,1037
804,1018
804,1052
804,1046
804,273
858,1123
858,1040
858,320
858,108
858,605
3822,60
3822,1155
3822,1915
3822,89
3822,372
6851,1705
6851,1704
6851,37
6851,95
6851,1629
4916,1705
4916,1748
4916,1071
4916,1704
4916,868
220,1618
220,108
220,1721
220,762
220,769
1289,1704
1289,289
1289,1761
1289,1616
1289,1841
583,1916
583,1527
583,1034
583,1616
583,1704
44,1704
44,1705
44,1637
44,334
44,1436
1235,1705
1235,1904
1235,1537
1235,1627
1235,1922
2610,1152
2610,711
2610,1700
2610,1064
2610,342
6752,119
6752,1705
6752,1536
6752,385
6752,1199
1893,1555
1893,1705
1893,1617
1893,108
1893,762
6104,278
6104,1064
6104,1059
6104,1122
6104,1016
3845,175
3845,1915
3845,938
3845,201
3845,1064
5767,396
5767,1616
5767,1029
5767,334
5767,289
1072,1704
1072,1536
1072,258
1072,1904
1072,98
719,1760
719,1758
719,1761
719,1704
719,1910
2365,1041
2365,1616
2365,1034
2365,1043
2365,1032
1506,1705
1506,1041
1506,1034
1506,159
1506,1704
671,1705
671,372
671,1157
671,1700
671,171
5580,1704
5580,1705
5580,1906
5580,1588
5580,1761
3955,1037
3955,209
3955,670
3955,1648
3955,1026
898,1704
898,1705
898,1761
898,1760
898,93
5614,1573
5614,772
5614,1007
5614,828
5614,782
2985,1704
2985,1705
2985,1301
2985,1853
2985,1810
4605,1064
4605,4
4605,646
4605,711
4605,170
6282,102
6282,1896
6282,1155
6282,1554
6282,1894
6054,1704
6054,232
6054,240
6054,1002
6054,886
5687,16
5687,699
5687,971
5687,682
5687,616
3459,1704
3459,1147
3459,716
3459,1134
3459,735
2860,1719
2860,1146
2860,637
2860,91
2860,108
6575,1705
6575,1758
6575,478
6575,1760
6575,1761
6484,1705
6484,1704
6484,1706
6484,1810
6484,442
1875,432
1875,1063
1875,861
1875,102
1875,409
2371,1705
2371,1147
2371,1072
2371,374
2371,688
1770,1704
1770,1705
1770,1141
1770,83
1770,722
5067,1705
5067,762
5067,769
5067,767
5067,766
5761,1704
5761,1705
5761,1769
5761,1774
5761,1837
1984,1607
1984,16
1984,224
1984,220
1984,699
532,1790
532,1792
532,235
532,972
532,657
6448,374
6448,1079
6448,682
6448,358
6448,205
3059,125
3059,1690
3059,578
3059,1126
3059,594
5341,918
5341,1049
5341,988
5341,957
5341,1704
5526,1148
5526,1705
5526,1495
5526,1770
5526,1147
2164,1704
2164,1705
2164,1758
2164,1617
2164,132
732,1057
732,332
732,277
732,272
732,741
2340,1003
2340,235
2340,236
2340,1002
2340,240
5278,1874
5278,1870
5278,1795
5278,1824
5278,628
2233,1717
2233,646
2233,751
2233,617
2233,1735
4321,1057
4321,1274
4321,258
4321,272
4321,440
2878,1159
2878,1137
2878,1136
2878,1065
2878,1651
1256,1034
1256,1704
1256,1067
1256,1033
1256,96
2105,1705
2105,1037
2105,1704
2105,937
2105,1046
3434,1014
3434,928
3434,1029
3434,938
3434,931
3564,40
3564,22
3564,806
3564,1760
3564,1881
899,1762
899,1761
899,1704
899,1611
899,1191
429,918
429,699
429,398
429,967
429,1740
5195,362
5195,372
5195,861
5195,683
5195,363
5015,1752
5015,89
5015,1924
5015,1774
5015,478
5458,1602
5458,1032
5458,250
5458,1277
5458,1798
6312,7
6312,32
6312,1573
6312,38
6312,1704
1223,1705
1223,1704
1223,1489
1223,1904
1223,124
6966,1704
6966,1705
6966,1224
6966,452
5262,1761
5262,1704
5262,1705
5262,1067
5262,1155
3962,937
3962,1651
3962,1672
3962,1704
3962,149
5412,1067
5412,1705
5412,1913
5412,921
5412,1041
3124,1705
3124,1752
3124,1618
3124,1782
3124,108
1097,1704
1097,1705
1097,1761
1097,927
1097,1543
2073,1704
2073,1705
2073,1921
2073,1067
2073,1113
6299,1157
6299,1249
6299,1609
6299,1327
6299,1597
4042,1705
4042,1025
4042,1609
4042,1202
4042,410
6673,205
6673,1661
6673,372
6673,745
6673,363
1789,1064
1789,741
1789,16
1789,1710
1789,1259
5385,1760
5385,1705
5385,224
5385,220
5385,699
3001,1811
3001,1706
3001,1810
3001,60
3001,1264
529,1037
529,1064
529,920
529,1040
529,971
3091,1473
3091,510
3091,109
3091,1815
3091,1676
193,1705
193,388
193,1133
193,1282
193,341
6031,736
6031,260
6031,1055
6031,1008
6031,223
1127,1527
1127,1704
1127,1613
1127,1886
1127,1530
2642,363
2642,372
2642,1157
2642,368
2642,1704
2595,149
2595,1051
2595,195
2595,964
2595,151
5425,781
5425,1073
5425,1713
5425,1907
5425,113
305,971
305,1064
305,1710
305,358
305,1182
2707,1705
2707,1704
2707,1760
2707,1821
2707,1617
1293,1537
1293,1155
1293,1907
1293,89
1293,1922
71,1705
71,89
71,1704
71,1537
71,1155
5938,1705
5938,719
5938,1900
5938,761
5938,1126
3823,1705
3823,1748
3823,868
3823,1202
3823,410
4447,1704
4447,1705
4447,1758
4447,1761
4447,1760
832,1704
832,1068
832,1916
832,928
832,1616
3025,1690
3025,1124
3025,125
3025,1126
3025,902
1457,1704
1457,1705
1457,1760
1457,321
1457,1536
4564,1705
4564,340
4564,857
4564,1761
4564,372
239,1788
239,435
239,1704
239,1270
239,1791
93,762
93,769
93,767
93,766
93,764
4935,1068
4935,425
4935,1795
4935,1037
4935,1201
4467,1704
4467,1705
4467,1761
4467,114
4467,1760
4210,211
4210,1705
4210,481
4210,240
4210,1004
3575,1705
3575,1157
3575,1616
3575,1748
3575,1380
6510,441
6510,639
6510,1086
6510,1705
6510,1753
5702,699
5702,741
5702,971
5702,682
5702,1089
4374,971
4374,699
4374,616
4374,741
4374,64
1002,1705
1002,1704
1002,796
1002,1795
1002,98
3652,1704
3652,1721
3652,1761
3652,1762
3652,1705
6687,1092
6687,425
6687,611
6687,83
6687,60
2378,1705
2378,1760
2378,1155
2378,1884
2378,1904
3689,1752
3689,1763
3689,1705
3689,1766
3689,1059
6608,1704
6608,1705
6608,1758
6608,1125
6608,1098
3218,1927
3218,1065
3218,1202
3218,410
3218,420
1533,1704
1533,1637
1533,1159
1533,1874
1533,741
2411,1171
2411,16
2411,971
2411,1064
2411,699
5709,102
5709,938
5709,98
5709,126
5709,1201
412,1760
412,1704
412,102
412,96
412,1601
5949,163
5949,303
5949,164
5949,1014
5949,165
6694,1705
6694,1760
6694,1761
6694,1926
6694,1070
6441,1837
6441,1833
6441,1828
6441,1812
6441,1810
5124,89
5124,1896
5124,1192
5124,1114
5124,1191
3621,1602
3621,1298
3621,1618
3621,1557
3621,445
5460,1721
5460,407
5460,406
5460,1798
5460,454
6924,1704
6924,1705
6924,1837
6924,1833
6924,1828
6362,1068
6362,902
6362,1116
6362,79
6362,1298
5311,1704
5311,1705
5311,1677
5311,108
5311,1495
2587,1705
2587,1573
2587,1249
2587,1157
2587,690
634,1705
634,1758
634,1704
634,1762
634,1760
499,1704
499,1277
499,1726
499,692
499,1705
2464,1155
2464,1537
2464,1044
2464,1603
2464,396
3722,1855
3722,938
3722,931
3722,924
3722,1861
638,1704
638,1705
638,1915
638,1812
638,692
721,1704
721,447
721,1273
721,390
721,1477
4501,1573
4501,1249
4501,901
4501,1251
4501,1607
758,383
758,7
758,11
758,1064
758,292
6894,1704
6894,1705
6894,692
6894,1750
6894,398
2590,1704
2590,1705
2590,1620
2590,937
2590,159
4047,1705
4047,1704
4047,90
4047,1812
4047,902
4166,1137
4166,205
4166,928
4166,334
4166,759
5283,1746
5283,1516
5283,1704
5283,807
5283,1552
597,1705
597,1704
597,95
597,37
597,1066
3048,1124
3048,125
3048,1690
3048,174
3048,1008
1069,114
1069,807
1069,16
1069,1924
1069,478
1943,1704
1943,1705
1943,1756
1943,741
1943,150
1648,1704
1648,1762
1648,692
1648,1662
1648,1277
3015,1761
3015,625
3015,409
3015,425
3015,1774
1701,1554
1701,1516
1701,938
1701,1532
1701,1527
5594,1705
5594,1704
5594,1677
5594,761
5594,1244
3791,1705
3791,1704
3791,398
3791,1750
3791,692
3893,1064
3893,412
3893,971
3893,699
3893,1710
87,18
87,1748
87,1064
87,1320
87,16
2309,899
2309,1073
2309,16
2309,1693
2309,1060
4697,1704
4697,1705
4697,270
4697,1895
4697,1570
2655,163
2655,1822
2655,1821
2655,452
2655,925
6628,1752
6628,1761
6628,1067
6628,1704
6628,96
1030,1704
1030,813
1030,510
1030,1300
1030,1705
5549,1705
5549,1704
5549,1148
5549,1051
5549,741
3716,1705
3716,1130
3716,1786
3716,1156
3716,1792
2145,16
2145,621
2145,452
2145,1246
2145,699
4360,296
4360,1095
4360,1036
4360,1102
4360,441
1201,396
1201,383
1201,927
1201,16
1201,1064
2026,1704
2026,1705
2026,398
2026,1677
2026,1874
622,286
622,1076
622,1304
622,904
622,1029
6341,1705
6341,420
6341,692
6341,1915
6341,128
567,440
567,1704
567,1705
567,1525
567,1516
1838,1705
1838,1761
1838,1760
1838,1704
1838,114
1335,1704
1335,1705
1335,1761
1335,1612
1335,1620
2949,1704
2949,1705
2949,1155
2949,1752
2949,1762
6635,1705
6635,1758
6635,1704
6635,1125
6635,1037
2100,1704
2100,937
2100,1025
2100,1775
2100,1620
6692,341
6692,759
6692,1141
6692,398
6692,1133
2597,1704
2597,1705
2597,1609
2597,164
2597,957
3981,1037
3981,222
3981,1649
3981,982
3981,1046
1689,37
1689,28
1689,837
1689,1705
1689,2
746,1637
746,1704
746,957
746,205
746,972
6488,1662
6488,1270
6488,739
6488,1273
6488,346
2772,1705
2772,1752
2772,1704
2772,1537
2772,89
2188,1704
2188,1902
2188,1915
2188,925
2188,1822
196,1704
196,1762
196,1705
196,1071
196,54
1153,752
1153,1159
1153,328
1153,334
1153,692
5599,921
5599,172
5599,1202
5599,410
5599,175
4589,1649
4589,937
4589,177
4589,1202
4589,410
803,1704
803,1705
803,1071
803,1748
803,1636
4261,1705
4261,1037
4261,1648
4261,1811
4261,1041
2351,1704
2351,1149
2351,1034
2351,935
2351,1035
6314,1788
6314,1787
6314,1786
6314,120
6314,805
4503,1705
4503,1760
4503,1704
4503,1775
4503,1761
2069,1015
2069,1880
2069,13
2069,445
2069,408
5615,1310
5615,64
5615,618
5615,124
5615,1032
645,1777
645,1765
645,1327
645,363
645,1661
6164,164
6164,176
6164,167
6164,165
6164,175
5224,677
5224,441
5224,717
5224,1705
5224,1847
2628,1705
2628,1495
2628,759
2628,745
2628,768
4839,1705
4839,759
4839,928
4839,925
4839,250
121,901
121,1157
121,368
121,1724
121,1068
1778,1705
1778,745
1778,374
1778,741
1778,750
5653,1705
5653,1704
5653,1810
5653,1706
5653,481
5604,1704
5604,1071
5604,1807
5604,103
5604,1748
2136,1704
2136,1620
2136,958
2136,1671
2136,1041
3524,1705
3524,692
3524,1557
3524,1159
3524,334
6340,818
6340,1705
6340,1182
6340,1089
6340,741
135,1661
135,745
135,374
135,1705
135,768
6158,275
6158,272
6158,280
6158,277
6158,276
5637,1057
5637,81
5637,1907
5637,277
5637,1066
3044,125
3044,1244
3044,423
3044,1702
3044,1705
63,1071
63,1807
63,1781
63,1618
63,868
6076,1041
6076,1704
6076,1705
6076,937
6076,159
6467,440
